,unique_id,current_price,predicted_price,pricing,Mouth,Background,Fur,Clothes,Eyes,Hat,Earring,image_url,contract_address,collection_name,timestamp
718,BoredApeYachtClub5575,557.5,370.704,overpriced,Bored,New Punk Blue,Noise,Puffy Vest,Bored,,,https://lh3.googleusercontent.com/wlYNlhvkbpGoJsvzlldY3BJxETADJ9C_J7dkYxCTE95JYA2pIR8oLsTQM5FrRsDpgGkQfRX1KQLMr5idotDvmKhVQ-NhCXxwIn4nwg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:17:40.959599
719,BoredApeYachtClub5576,95.01,95.01,fairly priced,Grin Gold Grill,Orange,Brown,,Zombie,,,https://lh3.googleusercontent.com/f0Woyhc029Z0TkzEmcxLMu8STYRpPUDjfXSbb5ganAfyyw6lyKIXSAkqm9zkD_erIoZK1Gp0gGT0YWhJQVzBlGDuKsldpkQJOp7tecY,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:17:42.642325
720,BoredApeYachtClub5580,250.0,191.44284499999998,overpriced,Bored,Army Green,Dark Brown,Black Holes T,Bored,Beanie,,https://lh3.googleusercontent.com/2aXQSdNHUtsoMx8MhrTCfE4zNknyHtP80KsGt4u24p5H22fQWQWbcqfk_SOkZfnAxtThZmWiFfpXiBfxSYTnRUuXJ1uckq3K1_B-3g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:17:48.852344
721,BoredApeYachtClub5584,103.0,120.69199999999998,underpriced,Tongue Out,Purple,Dark Brown,Hawaiian,Scumbag,,,https://lh3.googleusercontent.com/NfSX3qL3V6jx8bWl4Tnwcg36LuTBDIKz5lik96lrqTj5oqR59mlqeU2CWsyj5pMg-vEKpAMv5gpqEZC4dOmErFW-7iob5Oj-xt_FRg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:17:55.012561
722,BoredApeYachtClub5587,169.42,168.23899999999998,overpriced,Bored Cigarette,Blue,Cream,Tie Dye,Sunglasses,S&m Hat,Diamond Stud,https://lh3.googleusercontent.com/aJA9fHB62rs_FEhBggOYGWOCyeOgTXV1J9PwvuUdgz2cVKl12IVYSTejdidDiUZOGYUn-h5vrOajn8zGiB2E2rZEA5O7Vte3z4uj,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:17:59.619694
723,BoredApeYachtClub5589,160.01,141.22600000000003,overpriced,Discomfort,New Punk Blue,Trippy,Tweed Suit,Crazy,Beanie,Silver Stud,https://lh3.googleusercontent.com/X4kfxizikaW1PZ-zOnj1Y1hEvZKYOtqSnXnPq4tQ2iszOi43JfLv88qMzmxnt2Ht6iiUOdOG3ZVsPysBmEBJ1RF25xvsTCR4zFkd,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:02.767463
724,BoredApeYachtClub5596,85.01,94.4145,underpriced,Grin Multicolored,Orange,Red,Tie Dye,Bored,,,https://lh3.googleusercontent.com/DXACJSasvdkFPZnnRltS24_nVHuQxP5GuNnWCXhHfzmB05ft52lCxbx5uD56fGOzJLe3qd3-4165ONVIzau5veBhcQ_W9TZY4O5S,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:13.604267
725,BoredApeYachtClub5597,160.01,151.32100000000005,overpriced,Tongue Out,Blue,Trippy,Service,Holographic,,,https://lh3.googleusercontent.com/W5j3sstumStvkNSYhez4dLYBfxBqYbeAyGHZcSgafZL_CaDizQ1_ATawb-MjtZJ7aPwCzn2zLuTSOLInduLfWbKyxufgZBf54E_Wk1Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:15.391026
726,BoredApeYachtClub5599,340.0,223.14099999999993,overpriced,Discomfort,Yellow,Brown,Sleeveless T,Holographic,Bowler,Silver Hoop,https://lh3.googleusercontent.com/9bbF_pZe3OtunSCgpWwIx3ss11oACunGHFdD788dH69m9oFACRkFjXTshOQ-nsaaCTFHfAXcSg4tHjSb9EjJtmZc9ySRn-qBAxTb,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:19.434273
727,BoredApeYachtClub5605,73.12,73.8345,underpriced,Phoneme L,Army Green,Black,Bone Necklace,Cyborg,Bayc Flipped Brim,,https://lh3.googleusercontent.com/nLfLeTGJs_ceyvv9dvZ4eS1lmxah9E_Hp8JnTNBOzoVmpZwiw0fuKNEN0nClXPowTxYcUISMG_IrUtlXYYnSDepogRv5HRM2WiiExg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:29.368805
728,BoredApeYachtClub5607,86.3,110.28549999999998,underpriced,Bored,New Punk Blue,Death Bot,Toga,Sad,Girl's Hair Short,,https://lh3.googleusercontent.com/GprLVEglm2hzBItpa0W397fM4aGGM8mzKKHjdfdCKTI61UsZPKoQd8T3aR-eN-tLfGm_z1s-QUx5EBfBit9RNBoDIZerG5-Z7huXK7Y,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:32.884191
729,BoredApeYachtClub5609,120.0,147.81699999999998,underpriced,Discomfort,Purple,Brown,Tweed Suit,Coins,Bayc Hat Black,,https://lh3.googleusercontent.com/lo0FYo0EnF-_A9M7EA_jnmvmv2DEqR2uxmgZhOpc7X_3c_frG0bJagjFspHnw_05WcrbpDnk-Ckgs_uZprq10mwyq8FRi5-ZBegGKw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:36.023930
730,BoredApeYachtClub5621,125.01,180.3040000000001,underpriced,Phoneme Wah,Purple,Gray,Sleeveless T,Coins,King's Crown,Silver Stud,https://lh3.googleusercontent.com/PqBT7X4caLsHD4QPSVnclLNaWuAF71tzEeC7bM7WWaXMQEN4yZXyg7-WrbddJMFk4ZJBhgPzqu2OOLWcsVK8HT_5s16QehdCs6_D2ZU,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:54.539553
731,BoredApeYachtClub5622,73.12,80.9405,underpriced,Bored,Yellow,Cream,Biker Vest,Sleepy,Stuntman Helmet,Gold Hoop,https://lh3.googleusercontent.com/lcgpDCQ3TjoePDjXeO7ATbFc6LzdIZNYEHQoeLJu18apEzKAxeBTiK-Vw8Z120UbkdGnTjxhY1JVjxc3OWpP0CC74S0syazuS88NgQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:18:56.111627
732,BoredApeYachtClub5630,85.01,86.157,underpriced,Grin Multicolored,New Punk Blue,Brown,Lab Coat,Bloodshot,,,https://lh3.googleusercontent.com/58z53baEzNIhJONgmLf15MZ9oHRjfJFYdKDrqdL8uNFYsZZTJE7jcELckbRHaYX2OHGC-wfDySwyePowNp0mjdNutbxwkZ7RQdnfqA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:08.613492
733,BoredApeYachtClub5634,100.0,120.80250000000004,underpriced,Grin,Gray,Brown,,Sleepy,Bunny Ears,,https://lh3.googleusercontent.com/BcUuKEVyAEIJETVt6QooP1jNX6fWd-S1leeEfnx_iYIpM6gLuAlOYEKg4KKSw3hO6276W3coeb7ZfGXFDn0DFJDbL2jn2nDeXwep,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:14.809763
734,BoredApeYachtClub5635,125.01,118.91550000000004,overpriced,Bored Unshaven,Orange,Black,Hawaiian,Wide Eyed,King's Crown,,https://lh3.googleusercontent.com/sgFUo7MXlvExkwH_ijP7RjQo5vxBEHdJ1zWi4GzaglxPwPPQnT-LgAxwYeiN5fkHEYau_tirP3o4iA4c9zIrpVIJvUMVVZRUSgMCgKI,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:16.473695
735,BoredApeYachtClub5651,500.0,293.38499999999993,overpriced,Discomfort,Purple,Dark Brown,Bayc T Black,Bored,Bayc Hat Black,,https://lh3.googleusercontent.com/pBN2R7730vUIEtBjX79oMI9ZqPJNbVyRp85DnrrFTuRHeRudSwSL1DOmJA2RSGKkoH_u8BS7kofBs34ISxbLWpnts4qo0m2s92LqRpI,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:41.563954
736,BoredApeYachtClub5656,90.0,96.112,underpriced,Bored,Aquamarine,Cream,Bone Necklace,Eyepatch,Police Motorcycle Helmet,,https://lh3.googleusercontent.com/ScEuWqVcv07SqtsukAxzba0KIntb74msWuGykqRpUMJNvaaVkZGMRaACvehUTuZ5S8sITrwtuHl_kN5OiMBKKqmHjRPrw_hishrFfA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:49.430176
737,BoredApeYachtClub5657,86.3,92.652,underpriced,Bored Unshaven Cigarette,Yellow,Death Bot,,Bored,Baby's Bonnet,Gold Stud,https://lh3.googleusercontent.com/VR_Kkn4Xff5gUaAnGN_FXeM9jkvmGg_VBK85jXlaLDsitq2KF19Rfa0BTYoiAFzzwQwEcwuiCU3Epvrwy7Ct7VsYvaoIZnJ1YZCa,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:51.028499
738,BoredApeYachtClub5658,73.12,96.01999999999998,underpriced,Small Grin,Yellow,Tan,Pimp Coat,Heart,,Silver Hoop,https://lh3.googleusercontent.com/yGiqNMt6KFU9PjZ2_mpWtb9zu31_fA7jhKb6vul0RGKgPAwCfoAKdo0L4ZonPTLdAigkm0zT3AQ5sXhoU_3oGi7MOq9MGHHDfbDj-R4,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:52.674468
739,BoredApeYachtClub5662,204.2069,150.594795,overpriced,Bored,Gray,Dark Brown,,Sleepy,,,https://lh3.googleusercontent.com/33A7_GYSnANSTxoPvWAViOtIENo_atOsD70J_mBL3vFW4cMenxyAnepDGIFwv3cXe4joBPqfuALgtafRDV0D-Um1Kv-58_ExOKTHng,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:19:58.823421
740,BoredApeYachtClub5663,73.12,102.21999999999996,underpriced,Phoneme Vuh,Orange,Blue,Lumberjack Shirt,Zombie,Bowler,Silver Hoop,https://lh3.googleusercontent.com/i5DV8kZ9IV9bbYU6I459DLcmdOGH_GOqQMgdnNgZO7n3vusR8jDiwcqsm1ig4sm6hmFvcGGVtE1wQrdgaX_RbkSvAIqBnhvvOSEDLA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:00.364985
741,BoredApeYachtClub5665,73.12,79.54649999999997,underpriced,Bored Unshaven,Orange,Dmt,Prom Dress,Sunglasses,Army Hat,,https://lh3.googleusercontent.com/rBrvpl3LSvKb2DZ03tSBThlcqGA3Cjoy0Pa4KpYmEh3zV8CsmKP9ZhnSl0jFrcrI9QDiwdllChMJex5I1A67K9h1-27NWSCGlssCeg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:03.720422
742,BoredApeYachtClub5670,77.0,81.975,underpriced,Bored Unshaven,Yellow,Black,Service,Zombie,,,https://lh3.googleusercontent.com/s8UPgg2SbVJlAu1-7WkgHMMFLELkxLdfDXO326XlAa4VFEZwsgtKbA483mp3Z8SelxeiRrWJ4ZKzfH29PFfR6n2mGYLLRGSC-_t4hQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:11.272470
743,BoredApeYachtClub5673,1337.6899999999998,835.4950000000001,overpriced,Phoneme Wah,New Punk Blue,Gray,Caveman Pelt,Blindfold,,,https://lh3.googleusercontent.com/UZT07MwGlTAJD1EdQwcX9OWWJv6IGPWWpHrIHEJpB8v-YXI3hLdfRFuwAfsL7k1NYBeIUfGiFAKUUL95xUZVuPylYs1nXxJ3ZAjB,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:16.171244
744,BoredApeYachtClub5686,150.0,141.939,overpriced,Tongue Out,New Punk Blue,Dark Brown,,Heart,Bayc Hat Black,,https://lh3.googleusercontent.com/QXp_alAOacwfQgSX23v8Nt4DGbx2jccSz6_MOWauPMyyBsZB9MH7YBeOfW0TSTNI5tr3MBvIyDMoK2cZIIMzeE-P-smEo7RDhtmihoE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:36.798824
745,BoredApeYachtClub5687,160.0,205.26645,underpriced,Bored Dagger,Gray,Cream,Smoking Jacket,Closed,Short Mohawk,,https://lh3.googleusercontent.com/L-VD9OEJ0i1R0CFuhnRvTbaTP_K2g2ZIP1dGGVDUA8jCi3DJHgY01hHHj2dAlMVay5DAThZh4aMGCTZjV2zMFt098KpwLU0NFWxOMeI,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:38.493327
746,BoredApeYachtClub5690,134.9,119.90900000000002,overpriced,Dumbfounded,Yellow,Cheetah,Navy Striped Tee,Robot,Cowboy Hat,,https://lh3.googleusercontent.com/8HVMjvAyJD7Bjs9piJfhqgKm52jkCZ_OOYJTRCMxPwhO5IPs0lgFksjNMfkMsgFb1Ao-OSg3wFntkbTRYRI-cMdC1e5l1pRo04v8pQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:43.139699
747,BoredApeYachtClub5692,190.0,155.075,overpriced,Grin,Orange,Golden Brown,,Sleepy,Laurel Wreath,,https://lh3.googleusercontent.com/-zvayl-NHtBJnhp9WKhlU07VonmVbZd0yBOc4lrzN6r8am04jZs4-FBgBJeYOBT7A8EMbD3RorkZdhClP6S0q-r_vUPzR9AO8-up9w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:46.494997
748,BoredApeYachtClub5695,73.12,76.15349999999998,underpriced,Bored Cigarette,Yellow,Zombie,Bone Tee,Bloodshot,Stuntman Helmet,Silver Hoop,https://lh3.googleusercontent.com/v9grFkH2rLtzPMUIqjtQoiQqyxTbyltIWOSv59m5_kcVRGlPX6FZZsfNBFFGYiua6D7XQ_N4dCCou3dCmg494E4F-e3CmznXBcxPqg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:51.375037
749,BoredApeYachtClub5697,84.3,124.37411000000004,underpriced,Bored,Orange,Robot,Stunt Jacket,Closed,Sushi Chef Headband,,https://lh3.googleusercontent.com/vKpvtbjf-9eFYXbxULace1LwS5J9LsJRkn8e_9B6zH7sV3kYSLwtjZFPtkTlYJjEuIvaDaixfFHpBJAaZS8k0yojyD9OIAyUny_ROw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:54.532144
750,BoredApeYachtClub5698,1800.0,1040.588,overpriced,Bored Cigarette,Blue,Tan,Work Vest,Sleepy,Beanie,,https://lh3.googleusercontent.com/rXo_POs4Ye0X2g-Cg1g_FSNsxXi6_4c8YtVoToyuJVwVGsnlyfm_EyLSgcUNbI1GTNGLiZMI2VWZnMfclTqTwuyApI84qiYrExrmNg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:20:56.154037
751,BoredApeYachtClub5704,73.12,86.77849999999998,underpriced,Bored Unshaven,Gray,Cream,Vietnam Jacket,Cyborg,Sushi Chef Headband,,https://lh3.googleusercontent.com/2PplRFyL3vnAF0EcuSnNBQlo-bkfGo8B-DZ3_wnVDd22Pbdrav_fEWuc7M9CtyDEQyqG-wN5sExBYbsbbYRJzTmkynA47UF6FRhFIg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:05.831482
752,BoredApeYachtClub5705,95.01,94.9155,overpriced,Grin Gold Grill,Army Green,Golden Brown,Kings Robe,Eyepatch,Bowler,,https://lh3.googleusercontent.com/BpP-xiU5hKltpLdohAQupfubldIgLLQw2yPDyHg9FCpCWC_-VhKzKKoUq_2f1h3Z5j6NM2yYrRzjyLFQV3jtxrCf623Z1xl5wJVHLg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:07.501677
753,BoredApeYachtClub5708,369.0,316.95050000000003,overpriced,Bored Unshaven Pipe,Blue,Black,Hip Hop,Holographic,,Cross,https://lh3.googleusercontent.com/ReDrgBjnQSZcnKcKriXucwLQnAbkgbcv5j6PbYjnsCQe6oKOagIETx_Jz0KVjz9VpIDMzR9oRbNMiv2pIZ868OMLbaSbhdmByW2_tg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:12.123571
754,BoredApeYachtClub5709,250.0,217.632,overpriced,Bored Party Horn,Yellow,Pink,Smoking Jacket,Angry,Bunny Ears,Gold Hoop,https://lh3.googleusercontent.com/8g0hdnfE_xyp5xzD1hwRMYI0oR29u85dWBFN581T2JG5sfuDBeKVqncpllYq5pqFRw_547_QHizQ5FnGaUsMJHfhmJbFaGpFN8kD,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:13.819733
755,BoredApeYachtClub5712,80.0,84.87500000000001,underpriced,Bored,Yellow,Robot,Black Suit,Sleepy,Beanie,Gold Hoop,https://lh3.googleusercontent.com/pj1LK_MkF3Ty__jsOtcXHvq_J--NAYoDbmg7kFPPSKYEZHf81hYW1ewPWGuGe2HKmwvxqIy9U4GbEHvCGLh5bTAQWANEtLqSNTWfaQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:18.625532
756,BoredApeYachtClub5715,120.0,114.85650000000001,overpriced,Bored,Yellow,Golden Brown,,Zombie,Police Motorcycle Helmet,,https://lh3.googleusercontent.com/Q9KcyeASR8-htDtRLJFaVEgTjXUykVCt7dA18YtNyJ9WbOoVT0Hr-vRk1Pc1mRCK4BR6ieTEeiDTBGLhcTdpFYlVhr6JnAbH6mD7-RY,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:23.720104
757,BoredApeYachtClub5716,169.0,146.31199999999998,overpriced,Bored Cigarette,Army Green,Black,Tuxedo Tee,Crazy,,,https://lh3.googleusercontent.com/D8MmCS4SqprvzaU1O3PHndbY_swj8D-D4DWEEDFxOrgMxzPrWsrJsz9xG_U9MUHoABrOpsXA6k4c9_HFjnISPWA_0dFxx-rCAZTF,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:25.412799
758,BoredApeYachtClub5718,420.69,369.39299999999986,overpriced,Phoneme Oh,Orange,Red,Black Suit,Bored,Spinner Hat,Silver Hoop,https://lh3.googleusercontent.com/BEj4h-JXYsGX_l_Tg7Ixm9PGDM8N28Kp6gh0sGoveQyDbYH5S52Eoy_tTPnH5ez3Y2-Zj_oWu_zi17v3zaEpWPdKJ291uP5hJwXSZQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:28.657717
759,BoredApeYachtClub5724,124.99,115.30399999999997,overpriced,Bored,Orange,Dark Brown,Bandolier,Bored,Bayc Hat Red,,https://lh3.googleusercontent.com/9LvtjT5FIRIkc-8vAwVkMfrBTOLlhLVjk5ksSEuhnGoANjMHi4wl6pPqkQq_hB3sYWicOUgkObGXFPKTjxnTfCTd4MFC1ML2qbbAGQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:38.429948
760,BoredApeYachtClub5733,95.01,139.11500000000007,underpriced,Grin Gold Grill,Army Green,Golden Brown,Leather Jacket,Holographic,,,https://lh3.googleusercontent.com/iihbEzZsXdcrbPE5oSSMmUqcP9fdnMjQbhokTy1pUFnVWXvmkiSb6dPwXTCUCdGQ1JGF8g-o13vE-qpuTSY6KYFppNiPMf9-MpudaB8,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:53.007031
761,BoredApeYachtClub5734,130.0,148.6565,underpriced,Phoneme Vuh,Yellow,Brown,Sleeveless Logo T,Bloodshot,Short Mohawk,,https://lh3.googleusercontent.com/o990yANY_7ZXoqHdHlesQVoTVZqKH68epfGzLFsB_iTxSxwwJ8_wOkUJDnKhOF-7QP9JOK9cXNN1Pl61LxWbHMyCJlusCquCGUgvkA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:21:55.216731
762,BoredApeYachtClub5737,73.12,77.4675,underpriced,Grin,New Punk Blue,Zombie,,Wide Eyed,Girl's Hair Short,Gold Stud,https://lh3.googleusercontent.com/0Lm1P4fXD27KUyRAQgq4yOXSjZL7UU_BiFJiD_HrVHuSNP_iXHNQnzq9MsKmkezoLeT-bIyrkAaVHNRdKiRQIcYpBCJiah2CSAkw3w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:03.084623
763,BoredApeYachtClub5743,86.3,85.7845,overpriced,Bored,Gray,Death Bot,Wool Turtleneck,3d,Commie Hat,Gold Stud,https://lh3.googleusercontent.com/wQUx996TsTNw1HB_0AaGc9rN51pe1b6_oMRxG4z-cX0KFWp1n9lG9tiGXYNP7TaqInAZiKITH-ho9fdo0VXnV7u8tbGQAUv0E0qhLl4,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:12.653886
764,BoredApeYachtClub5744,90.01,88.321,overpriced,Bored Party Horn,Aquamarine,Gray,Space Suit,Zombie,Seaman's Hat,,https://lh3.googleusercontent.com/XiVJxVIj-jLRb3EWHsZErKFpmd6yCwZuZqzYN8R6_BOXSFEpNEIxDG5mFtS-zyOfCVYHmuqnb2nts3ikYlJhyhRIjkFEFfulZKLn4w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:14.304402
765,BoredApeYachtClub5748,125.01,116.14400000000003,overpriced,Jovial,Aquamarine,Red,Tanktop,Coins,King's Crown,Silver Stud,https://lh3.googleusercontent.com/vRrMLweq6z326yS4DMUVeoZgdgMg0iE89K0EvdA0WYM1FaHXYxY8HdDqiolYO8xGhsg--areD71Ha6k-Yl9ZSuEOaXlD1yddyD4VoQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:20.543530
766,BoredApeYachtClub5754,95.01,91.8915,overpriced,Grin Gold Grill,Blue,White,Bone Necklace,Scumbag,Girl's Hair Short,Gold Hoop,https://lh3.googleusercontent.com/YGBL6xGRjPXAUrAyFZ2o8pttzaQYvXNuCuknRPDycPwq_S5ZmxGtz-FiulXinEEZYC_dydPlsvSGlb1WcBsYHIF1HoyXNT7_Xz5yPg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:42.010518
767,BoredApeYachtClub5755,73.12,102.97,underpriced,Bored Kazoo,Yellow,Black,Sailor Shirt,Sleepy,Party Hat 1,,https://lh3.googleusercontent.com/vDSzaeprXo3sLvjiygSms_bB5nWkOXpM6L-ECVPSpByd_qCf9zUoe5azFEqphX1f69w9Ynvsk3Fm5eGXsPsYLTHKEoFj9n7vONiqiKk,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:44.519671
768,BoredApeYachtClub5756,90.01,90.265,underpriced,Rage,Army Green,Gray,Space Suit,Sunglasses,Spinner Hat,,https://lh3.googleusercontent.com/dEg7m9FkMmc0HdDq0u-eyrUI7rO4XZMXI-pgRO7CJHi3vlS1NZv5YhVZzxtM-0-lG7FrEnMpwDoU33fLmQcBxwE7g1Oyv6LiewWH,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:46.704353
769,BoredApeYachtClub5757,777.0,679.25,overpriced,Jovial,Yellow,Blue,Hip Hop,Cyborg,Vietnam Era Helmet,Cross,https://lh3.googleusercontent.com/lF8PqtvjMVXtWkDyY703gBzX6-UO95YZ73d0Y_86JzlfyQTd9y-78C79LngnW0FPtvr1LnM2Y8NMCqSBDrJardr2BQVPQRPfEeRJ7IY,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:48.497065
770,BoredApeYachtClub5761,73.12,86.96399999999997,underpriced,Bored Bubblegum,Gray,Gray,Navy Striped Tee,Closed,Ww2 Pilot Helm,,https://lh3.googleusercontent.com/Qdd29QpUkQuQy6uUB17QSTMGgRtMIdPfog4KC1-anX3ZurFQz5XA2Xnk3k7WpcqG1PbjJ1NKo0-p34SjcbGyB3Pps-LmKKauIwhJ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:54.800216
771,BoredApeYachtClub5762,115.01,117.74400000000003,underpriced,Grin,Orange,Dark Brown,Navy Striped Tee,Laser Eyes,,,https://lh3.googleusercontent.com/ezFscp8mHP3RvmfoP1RqLZd8VnD7xsgqZzjT9Va3T50Djo8lCZlt72ZQTujqBDTLVmeQmFAl7AYutwTyjJ_ZBA6C1M6CYVNkdtXnwPI,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:22:56.448827
772,BoredApeYachtClub5767,73.12,138.40749999999994,underpriced,Phoneme Wah,Gray,White,Biker Vest,Sad,Cowboy Hat,Silver Stud,https://lh3.googleusercontent.com/67VpFEaCcKhacLDPEGGEhUJ2GB3DMGXEymdc9q6z9ehHE9oLT7xUFuup-zL2ob1pI9uedVFJVOnhCggBks_jWQWmcHOyuzu37kayjw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:23:04.428864
773,BoredApeYachtClub5778,84.3,83.12299999999996,overpriced,Phoneme  ooo,Orange,Robot,Black T,Angry,Beanie,Gold Stud,https://lh3.googleusercontent.com/BFSiiUax0gCcCqcYP8ctfWHYH2U3SK-UGYgq4VrnW3H_d41KO10xLzq5edhorb29_KrHy9t236PRouPi4-w5BWdztEWjeeeVmMPG,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:23:22.106399
774,BoredApeYachtClub5779,73.12,75.57499999999997,underpriced,Bored Unshaven,Orange,Brown,Bone Necklace,Blindfold,Cowboy Hat,Gold Stud,https://lh3.googleusercontent.com/bIb8Fv86QzRNWu7dNtORxEd1Sg7hpwvCWMrwS2OmEl35YwsSP0M4xN44F28r2XBTatO1xKtOVet_JZKKZx347OZw-EOBK5-5A4iICdE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 18:23:23.672718
